epci2020,semaine_glissante,clage_65,ti_classe,td_classe,tp_classe
246000582,2020-11-22-2020-11-28,65,[250;500[,[1500;2000[,[20;25[
246000582,2020-11-23-2020-11-29,0,[150;250[,[800;1000[,[15;20[
246000582,2020-11-23-2020-11-29,65,[250;500[,[1500;2000[,[20;25[
246000582,2020-11-24-2020-11-30,0,[50;150[,[800;1000[,[10;15[
246000582,2020-11-24-2020-11-30,65,[50;150[,[1000;1500[,[5;10[
246000707,2020-11-03-2020-11-09,0,[250;500[,[1500;2000[,[15;20[
246000707,2020-11-03-2020-11-09,65,[250;500[,[2000;2500[,[10;15[
246000707,2020-11-04-2020-11-10,0,[250;500[,[1500;2000[,[15;20[
246000707,2020-11-04-2020-11-10,65,[250;500[,[1500;2000[,[10;15[
246000707,2020-11-05-2020-11-11,0,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-05-2020-11-11,65,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-06-2020-11-12,0,[150;250[,[1000;1500[,[10;15[
246000707,2020-11-06-2020-11-12,65,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-07-2020-11-13,0,[150;250[,[1000;1500[,[10;15[
246000707,2020-11-07-2020-11-13,65,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-08-2020-11-14,0,[150;250[,[1000;1500[,[10;15[
246000707,2020-11-08-2020-11-14,65,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-09-2020-11-15,0,[150;250[,[1000;1500[,[10;15[
246000707,2020-11-09-2020-11-15,65,[150;250[,[1500;2000[,[10;15[
246000707,2020-11-10-2020-11-16,0,[50;150[,[800;1000[,[10;15[
246000707,2020-11-10-2020-11-16,65,[150;250[,[800;1000[,[15;20[
246000707,2020-11-11-2020-11-17,0,[50;150[,[800;1000[,[10;15[
246000707,2020-11-11-2020-11-17,65,[150;250[,[600;800[,[20;25[
246000707,2020-11-12-2020-11-18,0,[50;150[,[800;1000[,[10;15[
246000707,2020-11-12-2020-11-18,65,[150;250[,[800;1000[,[15;20[
246000707,2020-11-13-2020-11-19,0,[50;150[,[800;1000[,[10;15[
246000707,2020-11-13-2020-11-19,65,[50;150[,[800;1000[,[15;20[
246000707,2020-11-14-2020-11-20,0,[50;150[,[800;1000[,[10;15[
246000707,2020-11-14-2020-11-20,65,[50;150[,[600;800[,[10;15[
246000707,2020-11-15-2020-11-21,0,[50;150[,[600;800[,[5;10[
246000707,2020-11-15-2020-11-21,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-16-2020-11-22,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-16-2020-11-22,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-17-2020-11-23,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-17-2020-11-23,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-18-2020-11-24,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-18-2020-11-24,65,[20;50[,[600;800[,[1;5[
246000707,2020-11-19-2020-11-25,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-19-2020-11-25,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-20-2020-11-26,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-20-2020-11-26,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-21-2020-11-27,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-21-2020-11-27,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-22-2020-11-28,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-22-2020-11-28,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-23-2020-11-29,0,[50;150[,[600;800[,[10;15[
246000707,2020-11-23-2020-11-29,65,[20;50[,[600;800[,[5;10[
246000707,2020-11-24-2020-11-30,0,[50;150[,[600;800[,[5;10[
246000707,2020-11-24-2020-11-30,65,[20;50[,[300;600[,[1;5[
246000749,2020-11-03-2020-11-09,0,[250;500[,[1500;2000[,[15;20[
246000749,2020-11-03-2020-11-09,65,[150;250[,[1000;1500[,[15;20[
246000749,2020-11-04-2020-11-10,0,[250;500[,[1500;2000[,[10;15[
246000749,2020-11-04-2020-11-10,65,[150;250[,[1000;1500[,[15;20[
246000749,2020-11-05-2020-11-11,0,[150;250[,[1500;2000[,[10;15[
246000749,2020-11-05-2020-11-11,65,[150;250[,[1000;1500[,[20;25[
246000749,2020-11-06-2020-11-12,0,[150;250[,[1500;2000[,[10;15[
246000749,2020-11-06-2020-11-12,65,[150;250[,[800;1000[,[25;30[
246000749,2020-11-07-2020-11-13,0,[150;250[,[1000;1500[,[10;15[
246000749,2020-11-07-2020-11-13,65,[150;250[,[600;800[,[25;30[
246000749,2020-11-08-2020-11-14,0,[150;250[,[1000;1500[,[10;15[
246000749,2020-11-08-2020-11-14,65,[50;150[,[600;800[,[20;25[
246000749,2020-11-09-2020-11-15,0,[150;250[,[1000;1500[,[10;15[
246000749,2020-11-09-2020-11-15,65,[150;250[,[600;800[,[20;25[
246000749,2020-11-10-2020-11-16,0,[50;150[,[1000;1500[,[10;15[
246000749,2020-11-10-2020-11-16,65,[50;150[,[600;800[,[15;20[
246000749,2020-11-11-2020-11-17,0,[50;150[,[1000;1500[,[10;15[
246000749,2020-11-11-2020-11-17,65,[50;150[,[300;600[,[15;20[
246000749,2020-11-12-2020-11-18,0,[50;150[,[1000;1500[,[10;15[
246000749,2020-11-12-2020-11-18,65,[50;150[,[600;800[,[10;15[
246000749,2020-11-13-2020-11-19,0,[50;150[,[1000;1500[,[10;15[
246000749,2020-11-13-2020-11-19,65,[50;150[,[600;800[,[5;10[
246000749,2020-11-14-2020-11-20,0,[50;150[,[1000;1500[,[5;10[
246000749,2020-11-14-2020-11-20,65,[20;50[,[800;1000[,[1;5[
246000749,2020-11-15-2020-11-21,0,[50;150[,[1000;1500[,[5;10[
246000749,2020-11-15-2020-11-21,65,[50;150[,[800;1000[,[5;10[
246000749,2020-11-16-2020-11-22,0,[50;150[,[1000;1500[,[5;10[
246000749,2020-11-16-2020-11-22,65,[20;50[,[600;800[,[5;10[
246000749,2020-11-17-2020-11-23,0,[50;150[,[1000;1500[,[5;10[
246000749,2020-11-17-2020-11-23,65,[50;150[,[600;800[,[5;10[
246000749,2020-11-18-2020-11-24,0,[50;150[,[1000;1500[,[5;10[
246000749,2020-11-18-2020-11-24,65,[50;150[,[800;1000[,[5;10[
246000749,2020-11-19-2020-11-25,0,[50;150[,[800;1000[,[5;10[
246000749,2020-11-19-2020-11-25,65,[50;150[,[800;1000[,[5;10[
246000749,2020-11-20-2020-11-26,0,[50;150[,[600;800[,[5;10[
246000749,2020-11-20-2020-11-26,65,[50;150[,[600;800[,[5;10[
246000749,2020-11-21-2020-11-27,0,[50;150[,[600;800[,[5;10[
246000749,2020-11-21-2020-11-27,65,[50;150[,[600;800[,[10;15[
246000749,2020-11-22-2020-11-28,0,[20;50[,[600;800[,[5;10[
246000749,2020-11-22-2020-11-28,65,[20;50[,[300;600[,[5;10[
246000749,2020-11-23-2020-11-29,0,[20;50[,[600;800[,[5;10[
246000749,2020-11-23-2020-11-29,65,[20;50[,[300;600[,[5;10[
246000749,2020-11-24-2020-11-30,0,[20;50[,[600;800[,[1;5[
246000749,2020-11-24-2020-11-30,65,[10;20[,[600;800[,[1;5[
246000756,2020-11-03-2020-11-09,0,[250;500[,[2000;2500[,[15;20[
246000756,2020-11-03-2020-11-09,65,[250;500[,[1500;2000[,[15;20[
246000756,2020-11-04-2020-11-10,0,[250;500[,[2000;2500[,[15;20[
246000756,2020-11-04-2020-11-10,65,[250;500[,[1500;2000[,[20;25[
246000756,2020-11-05-2020-11-11,0,[250;500[,[1500;2000[,[15;20[
246000756,2020-11-05-2020-11-11,65,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-06-2020-11-12,0,[250;500[,[1500;2000[,[15;20[
246000756,2020-11-06-2020-11-12,65,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-07-2020-11-13,0,[250;500[,[1000;1500[,[15;20[
246000756,2020-11-07-2020-11-13,65,[250;500[,[1000;1500[,[25;30[
246000756,2020-11-08-2020-11-14,0,[250;500[,[1000;1500[,[15;20[
246000756,2020-11-08-2020-11-14,65,[250;500[,[1000;1500[,[25;30[
246000756,2020-11-09-2020-11-15,0,[250;500[,[1500;2000[,[15;20[
246000756,2020-11-09-2020-11-15,65,[250;500[,[1000;1500[,[25;30[
246000756,2020-11-10-2020-11-16,0,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-10-2020-11-16,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-11-2020-11-17,0,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-11-2020-11-17,65,[250;500[,[800;1000[,[30;Max]
246000756,2020-11-12-2020-11-18,0,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-12-2020-11-18,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-13-2020-11-19,0,[250;500[,[1000;1500[,[20;25[
246000756,2020-11-13-2020-11-19,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-14-2020-11-20,0,[150;250[,[1000;1500[,[20;25[
246000756,2020-11-14-2020-11-20,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-15-2020-11-21,0,[150;250[,[1000;1500[,[20;25[
246000756,2020-11-15-2020-11-21,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-16-2020-11-22,0,[150;250[,[1000;1500[,[20;25[
246000756,2020-11-16-2020-11-22,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-17-2020-11-23,0,[150;250[,[1000;1500[,[15;20[
246000756,2020-11-17-2020-11-23,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-18-2020-11-24,0,[150;250[,[1000;1500[,[15;20[
246000756,2020-11-18-2020-11-24,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-19-2020-11-25,0,[150;250[,[1000;1500[,[15;20[
246000756,2020-11-19-2020-11-25,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-20-2020-11-26,0,[150;250[,[800;1000[,[15;20[
246000756,2020-11-20-2020-11-26,65,[250;500[,[1000;1500[,[25;30[
246000756,2020-11-21-2020-11-27,0,[50;150[,[800;1000[,[15;20[
246000756,2020-11-21-2020-11-27,65,[250;500[,[800;1000[,[30;Max]
246000756,2020-11-22-2020-11-28,0,[150;250[,[800;1000[,[15;20[
246000756,2020-11-22-2020-11-28,65,[250;500[,[800;1000[,[30;Max]
246000756,2020-11-23-2020-11-29,0,[150;250[,[800;1000[,[15;20[
246000756,2020-11-23-2020-11-29,65,[250;500[,[1000;1500[,[30;Max]
246000756,2020-11-24-2020-11-30,0,[50;150[,[600;800[,[15;20[
246000756,2020-11-24-2020-11-30,65,[250;500[,[800;1000[,[30;Max]
246000764,2020-11-03-2020-11-09,0,[250;500[,[2000;2500[,[20;25[
246000764,2020-11-03-2020-11-09,65,[500;1000[,[2500;Max],[30;Max]
246000764,2020-11-04-2020-11-10,0,[250;500[,[1500;2000[,[20;25[
246000764,2020-11-04-2020-11-10,65,[500;1000[,[2500;Max],[30;Max]
246000764,2020-11-05-2020-11-11,0,[250;500[,[1500;2000[,[20;25[
246000764,2020-11-05-2020-11-11,65,[500;1000[,[2000;2500[,[30;Max]
246000764,2020-11-06-2020-11-12,0,[250;500[,[1500;2000[,[15;20[
246000764,2020-11-06-2020-11-12,65,[250;500[,[2000;2500[,[20;25[
246000764,2020-11-07-2020-11-13,0,[150;250[,[1500;2000[,[15;20[
246000764,2020-11-07-2020-11-13,65,[250;500[,[1500;2000[,[15;20[
246000764,2020-11-08-2020-11-14,0,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-08-2020-11-14,65,[150;250[,[1500;2000[,[10;15[
246000764,2020-11-09-2020-11-15,0,[150;250[,[1000;1500[,[10;15[
246000764,2020-11-09-2020-11-15,65,[150;250[,[1500;2000[,[10;15[
246000764,2020-11-10-2020-11-16,0,[150;250[,[1000;1500[,[10;15[
246000764,2020-11-10-2020-11-16,65,[150;250[,[1000;1500[,[10;15[
246000764,2020-11-11-2020-11-17,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-11-2020-11-17,65,[150;250[,[1000;1500[,[10;15[
246000764,2020-11-12-2020-11-18,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-12-2020-11-18,65,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-13-2020-11-19,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-13-2020-11-19,65,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-14-2020-11-20,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-14-2020-11-20,65,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-15-2020-11-21,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-15-2020-11-21,65,[50;150[,[800;1000[,[10;15[
246000764,2020-11-16-2020-11-22,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-16-2020-11-22,65,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-17-2020-11-23,0,[50;150[,[1000;1500[,[10;15[
246000764,2020-11-17-2020-11-23,65,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-18-2020-11-24,0,[50;150[,[800;1000[,[10;15[
246000764,2020-11-18-2020-11-24,65,[150;250[,[800;1000[,[15;20[
246000764,2020-11-19-2020-11-25,0,[50;150[,[800;1000[,[10;15[
246000764,2020-11-19-2020-11-25,65,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-20-2020-11-26,0,[50;150[,[800;1000[,[10;15[
246000764,2020-11-20-2020-11-26,65,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-21-2020-11-27,0,[50;150[,[800;1000[,[10;15[
246000764,2020-11-21-2020-11-27,65,[150;250[,[1000;1500[,[20;25[
246000764,2020-11-22-2020-11-28,0,[50;150[,[800;1000[,[10;15[
246000764,2020-11-22-2020-11-28,65,[150;250[,[1000;1500[,[20;25[
246000764,2020-11-23-2020-11-29,0,[50;150[,[800;1000[,[5;10[
246000764,2020-11-23-2020-11-29,65,[150;250[,[1000;1500[,[15;20[
246000764,2020-11-24-2020-11-30,0,[50;150[,[800;1000[,[5;10[
246000764,2020-11-24-2020-11-30,65,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-03-2020-11-09,0,[250;500[,[2000;2500[,[15;20[
246000772,2020-11-03-2020-11-09,65,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-04-2020-11-10,0,[250;500[,[2000;2500[,[15;20[
246000772,2020-11-04-2020-11-10,65,[150;250[,[1000;1500[,[15;20[
246000772,2020-11-05-2020-11-11,0,[250;500[,[1500;2000[,[15;20[
246000772,2020-11-05-2020-11-11,65,[150;250[,[1000;1500[,[15;20[
246000772,2020-11-06-2020-11-12,0,[150;250[,[1500;2000[,[10;15[
246000772,2020-11-06-2020-11-12,65,[250;500[,[1000;1500[,[15;20[
246000772,2020-11-07-2020-11-13,0,[150;250[,[1500;2000[,[10;15[
246000772,2020-11-07-2020-11-13,65,[150;250[,[1000;1500[,[20;25[
246000772,2020-11-08-2020-11-14,0,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-08-2020-11-14,65,[150;250[,[1000;1500[,[20;25[
246000772,2020-11-09-2020-11-15,0,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-09-2020-11-15,65,[150;250[,[1000;1500[,[20;25[
246000772,2020-11-10-2020-11-16,0,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-10-2020-11-16,65,[150;250[,[800;1000[,[15;20[
246000772,2020-11-11-2020-11-17,0,[50;150[,[1000;1500[,[10;15[
246000772,2020-11-11-2020-11-17,65,[150;250[,[800;1000[,[15;20[
246000772,2020-11-12-2020-11-18,0,[150;250[,[1000;1500[,[10;15[
246000772,2020-11-12-2020-11-18,65,[150;250[,[800;1000[,[20;25[
246000772,2020-11-13-2020-11-19,0,[50;150[,[1000;1500[,[10;15[
246000772,2020-11-13-2020-11-19,65,[150;250[,[600;800[,[20;25[
246000772,2020-11-14-2020-11-20,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-14-2020-11-20,65,[50;150[,[600;800[,[15;20[
246000772,2020-11-15-2020-11-21,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-15-2020-11-21,65,[50;150[,[600;800[,[15;20[
246000772,2020-11-16-2020-11-22,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-16-2020-11-22,65,[50;150[,[600;800[,[15;20[
246000772,2020-11-17-2020-11-23,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-17-2020-11-23,65,[50;150[,[300;600[,[20;25[
246000772,2020-11-18-2020-11-24,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-18-2020-11-24,65,[50;150[,[300;600[,[15;20[
246000772,2020-11-19-2020-11-25,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-19-2020-11-25,65,[20;50[,[300;600[,[5;10[
246000772,2020-11-20-2020-11-26,0,[50;150[,[600;800[,[10;15[
246000772,2020-11-20-2020-11-26,65,[20;50[,[300;600[,[1;5[
246000772,2020-11-21-2020-11-27,0,[50;150[,[600;800[,[5;10[
246000772,2020-11-21-2020-11-27,65,[20;50[,[300;600[,[1;5[
246000772,2020-11-22-2020-11-28,0,[50;150[,[600;800[,[5;10[
246000772,2020-11-22-2020-11-28,65,[20;50[,[600;800[,[1;5[
246000772,2020-11-23-2020-11-29,0,[50;150[,[600;800[,[5;10[
246000772,2020-11-23-2020-11-29,65,[20;50[,[600;800[,[1;5[
246000772,2020-11-24-2020-11-30,0,[20;50[,[600;800[,[5;10[
246000772,2020-11-24-2020-11-30,65,[20;50[,[600;800[,[1;5[
246000848,2020-11-03-2020-11-09,0,[250;500[,[2000;2500[,[15;20[
246000848,2020-11-03-2020-11-09,65,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-04-2020-11-10,0,[250;500[,[2000;2500[,[15;20[
246000848,2020-11-04-2020-11-10,65,[150;250[,[1500;2000[,[5;10[
246000848,2020-11-05-2020-11-11,0,[250;500[,[1500;2000[,[15;20[
246000848,2020-11-05-2020-11-11,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-06-2020-11-12,0,[250;500[,[1500;2000[,[15;20[
246000848,2020-11-06-2020-11-12,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-07-2020-11-13,0,[250;500[,[1500;2000[,[10;15[
246000848,2020-11-07-2020-11-13,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-08-2020-11-14,0,[250;500[,[1500;2000[,[10;15[
246000848,2020-11-08-2020-11-14,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-09-2020-11-15,0,[250;500[,[1500;2000[,[10;15[
246000848,2020-11-09-2020-11-15,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-10-2020-11-16,0,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-10-2020-11-16,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-11-2020-11-17,0,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-11-2020-11-17,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-12-2020-11-18,0,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-12-2020-11-18,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-13-2020-11-19,0,[150;250[,[1500;2000[,[5;10[
246000848,2020-11-13-2020-11-19,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-14-2020-11-20,0,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-14-2020-11-20,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-15-2020-11-21,0,[150;250[,[1500;2000[,[10;15[
246000848,2020-11-15-2020-11-21,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-16-2020-11-22,0,[150;250[,[1500;2000[,[5;10[
246000848,2020-11-16-2020-11-22,65,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-17-2020-11-23,0,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-17-2020-11-23,65,[50;150[,[800;1000[,[10;15[
246000848,2020-11-18-2020-11-24,0,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-18-2020-11-24,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-19-2020-11-25,0,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-19-2020-11-25,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-20-2020-11-26,0,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-20-2020-11-26,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-21-2020-11-27,0,[50;150[,[1000;1500[,[5;10[
246000848,2020-11-21-2020-11-27,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-22-2020-11-28,0,[20;50[,[1000;1500[,[1;5[
246000848,2020-11-22-2020-11-28,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-23-2020-11-29,0,[20;50[,[1000;1500[,[1;5[
246000848,2020-11-23-2020-11-29,65,[50;150[,[1000;1500[,[10;15[
246000848,2020-11-24-2020-11-30,0,[20;50[,[800;1000[,[1;5[
246000848,2020-11-24-2020-11-30,65,[50;150[,[1000;1500[,[5;10[
246000855,2020-11-03-2020-11-09,0,[250;500[,[1500;2000[,[15;20[
246000855,2020-11-03-2020-11-09,65,[250;500[,[1000;1500[,[15;20[
246000855,2020-11-04-2020-11-10,0,[250;500[,[1500;2000[,[15;20[
246000855,2020-11-04-2020-11-10,65,[250;500[,[1000;1500[,[15;20[
246000855,2020-11-05-2020-11-11,0,[150;250[,[1000;1500[,[15;20[
246000855,2020-11-05-2020-11-11,65,[150;250[,[1000;1500[,[15;20[
246000855,2020-11-06-2020-11-12,0,[150;250[,[1000;1500[,[10;15[
246000855,2020-11-06-2020-11-12,65,[150;250[,[1000;1500[,[15;20[
246000855,2020-11-07-2020-11-13,0,[150;250[,[1000;1500[,[10;15[
246000855,2020-11-07-2020-11-13,65,[150;250[,[1000;1500[,[15;20[
246000855,2020-11-08-2020-11-14,0,[150;250[,[1000;1500[,[10;15[
246000855,2020-11-08-2020-11-14,65,[50;150[,[1000;1500[,[10;15[
246000855,2020-11-09-2020-11-15,0,[150;250[,[1000;1500[,[10;15[
246000855,2020-11-09-2020-11-15,65,[50;150[,[1000;1500[,[10;15[
246000855,2020-11-10-2020-11-16,0,[50;150[,[1000;1500[,[10;15[
246000855,2020-11-10-2020-11-16,65,[50;150[,[800;1000[,[5;10[
246000855,2020-11-11-2020-11-17,0,[50;150[,[1000;1500[,[10;15[
246000855,2020-11-11-2020-11-17,65,[150;250[,[800;1000[,[15;20[
246000855,2020-11-12-2020-11-18,0,[50;150[,[1000;1500[,[5;10[
246000855,2020-11-12-2020-11-18,65,[150;250[,[1000;1500[,[15;20[
246000855,2020-11-13-2020-11-19,0,[50;150[,[1000;1500[,[10;15[
246000855,2020-11-13-2020-11-19,65,[150;250[,[800;1000[,[15;20[
246000855,2020-11-14-2020-11-20,0,[50;150[,[800;1000[,[10;15[
246000855,2020-11-14-2020-11-20,65,[150;250[,[800;1000[,[15;20[
246000855,2020-11-15-2020-11-21,0,[50;150[,[800;1000[,[10;15[
246000855,2020-11-15-2020-11-21,65,[150;250[,[800;1000[,[20;25[
246000855,2020-11-16-2020-11-22,0,[50;150[,[800;1000[,[10;15[
246000855,2020-11-16-2020-11-22,65,[150;250[,[800;1000[,[20;25[
246000855,2020-11-17-2020-11-23,0,[50;150[,[600;800[,[10;15[
246000855,2020-11-17-2020-11-23,65,[150;250[,[800;1000[,[15;20[
246000855,2020-11-18-2020-11-24,0,[50;150[,[600;800[,[10;15[
246000855,2020-11-18-2020-11-24,65,[50;150[,[800;1000[,[10;15[
246000855,2020-11-19-2020-11-25,0,[50;150[,[600;800[,[10;15[
246000855,2020-11-19-2020-11-25,65,[50;150[,[600;800[,[10;15[
246000855,2020-11-20-2020-11-26,0,[20;50[,[600;800[,[5;10[
246000855,2020-11-20-2020-11-26,65,[50;150[,[600;800[,[10;15[
246000855,2020-11-21-2020-11-27,0,[20;50[,[600;800[,[5;10[
246000855,2020-11-21-2020-11-27,65,[50;150[,[600;800[,[5;10[
246000855,2020-11-22-2020-11-28,0,[20;50[,[600;800[,[5;10[
246000855,2020-11-22-2020-11-28,65,[50;150[,[600;800[,[5;10[
246000855,2020-11-23-2020-11-29,0,[20;50[,[600;800[,[5;10[
246000855,2020-11-23-2020-11-29,65,[50;150[,[600;800[,[5;10[
246000855,2020-11-24-2020-11-30,0,[20;50[,[300;600[,[1;5[
246000855,2020-11-24-2020-11-30,65,[50;150[,[600;800[,[5;10[
246000871,2020-11-03-2020-11-09,0,[250;500[,[1500;2000[,[20;25[
246000871,2020-11-03-2020-11-09,65,[250;500[,[1500;2000[,[25;30[
246000871,2020-11-04-2020-11-10,0,[250;500[,[1500;2000[,[20;25[
246000871,2020-11-04-2020-11-10,65,[250;500[,[1000;1500[,[25;30[
246000871,2020-11-05-2020-11-11,0,[250;500[,[1500;2000[,[15;20[
246000871,2020-11-05-2020-11-11,65,[250;500[,[1000;1500[,[25;30[
246000871,2020-11-06-2020-11-12,0,[250;500[,[1500;2000[,[15;20[
246000871,2020-11-06-2020-11-12,65,[250;500[,[1000;1500[,[20;25[
246000871,2020-11-07-2020-11-13,0,[250;500[,[1500;2000[,[15;20[
246000871,2020-11-07-2020-11-13,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-08-2020-11-14,0,[250;500[,[1500;2000[,[15;20[
246000871,2020-11-08-2020-11-14,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-09-2020-11-15,0,[250;500[,[1500;2000[,[15;20[
246000871,2020-11-09-2020-11-15,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-10-2020-11-16,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-10-2020-11-16,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-11-2020-11-17,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-11-2020-11-17,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-12-2020-11-18,0,[250;500[,[1000;1500[,[15;20[
246000871,2020-11-12-2020-11-18,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-13-2020-11-19,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-13-2020-11-19,65,[150;250[,[1000;1500[,[20;25[
246000871,2020-11-14-2020-11-20,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-14-2020-11-20,65,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-15-2020-11-21,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-15-2020-11-21,65,[250;500[,[1000;1500[,[20;25[
246000871,2020-11-16-2020-11-22,0,[150;250[,[1000;1500[,[15;20[
246000871,2020-11-16-2020-11-22,65,[250;500[,[1000;1500[,[15;20[
246000871,2020-11-17-2020-11-23,0,[150;250[,[1000;1500[,[10;15[
246000871,2020-11-17-2020-11-23,65,[150;250[,[1500;2000[,[10;15[
246000871,2020-11-18-2020-11-24,0,[150;250[,[1000;1500[,[10;15[
246000871,2020-11-18-2020-11-24,65,[150;250[,[1500;2000[,[10;15[
246000871,2020-11-19-2020-11-25,0,[50;150[,[1000;1500[,[10;15[
246000871,2020-11-19-2020-11-25,65,[50;150[,[1500;2000[,[5;10[
246000871,2020-11-20-2020-11-26,0,[50;150[,[1000;1500[,[10;15[
246000871,2020-11-20-2020-11-26,65,[50;150[,[1000;1500[,[5;10[
246000871,2020-11-21-2020-11-27,0,[50;150[,[1000;1500[,[10;15[
246000871,2020-11-21-2020-11-27,65,[50;150[,[1000;1500[,[5;10[
246000871,2020-11-22-2020-11-28,0,[50;150[,[1000;1500[,[10;15[
246000871,2020-11-22-2020-11-28,65,[20;50[,[1000;1500[,[1;5[
